pathway	padj	NES	Sig in sSNAPPY
Transcriptional regulation of testis differentiation	0.31741819356625284	1.4028318515974048	FALSE
Transcriptional regulation of white adipocyte differentiation	0.8729740847387906	-0.8554590220838602	FALSE
Transferrin endocytosis and recycling	0.8683347816966828	0.8236769237253793	FALSE
Translation	5.374089543056817e-12	-2.172581277945069	TRUE
Translation initiation complex formation	1.1424294353211197e-4	-2.0485133067535775	FALSE
Translation of Replicase and Assembly of the Replication Transcription Complex	0.936545293072824	-0.7118259935934896	FALSE
Translation of Structural Proteins	0.21649806490934193	-1.5406798574413079	FALSE
Translesion Synthesis by POLH	0.8521097890335196	-0.8568509823783164	FALSE
Translesion synthesis by POLI	0.7771131923252307	-0.9407209706659242	FALSE
Translesion synthesis by POLK	0.8500331785003318	-0.8761269361457595	FALSE
Translesion synthesis by REV1	0.7771131923252307	-0.9407209706659242	FALSE
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	0.3969927824193434	-1.2600151259106276	FALSE
Translocation of SLC2A4 (GLUT4) to the plasma membrane	0.9225004707211448	0.8204748003093388	FALSE
Translocation of ZAP-70 to Immunological synapse	2.927955899032985e-10	2.105650687862679	TRUE
Transmission across Chemical Synapses	0.6645813462965052	-1.0277780664545366	FALSE
Transport and synthesis of PAPS	0.5120355923006433	1.2738232571007078	FALSE
Transport of Mature Transcript to Cytoplasm	0.02752444439569125	-1.596070499348519	FALSE
Transport of Mature mRNA Derived from an Intronless Transcript	0.004437106258445131	-1.8779527170243782	TRUE
Transport of Mature mRNA derived from an Intron-Containing Transcript	0.04814645442405453	-1.566504060995318	FALSE
Transport of Mature mRNAs Derived from Intronless Transcripts	0.002391822893327949	-1.8912054845868254	TRUE
Transport of RCbl within the body	0.6402507676560901	-1.1089295134213035	FALSE
Transport of Ribonucleoproteins into the Host Nucleus	0.0014083635775946485	-1.9827598056852587	FALSE
Transport of bile salts and organic acids, metal ions and amine compounds	0.7293495323901854	0.9792322811241582	FALSE
Transport of inorganic cations/anions and amino acids/oligopeptides	0.660341835849384	1.0524260693572904	FALSE
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane	0.9783092656354385	-0.5558452281253097	FALSE
Transport of small molecules	0.6105505761843789	-1.045776079249882	FALSE
Transport of the SLBP Dependant Mature mRNA	0.006915680194330687	-1.800779272954122	TRUE
Transport of the SLBP independent Mature mRNA	0.010736092691170087	-1.7833815619093718	TRUE
Transport of vitamins, nucleosides, and related molecules	0.4695340501792115	-1.2846775659583227	FALSE
Transport to the Golgi and subsequent modification	0.6839441036561463	1.0183113445626157	FALSE
Triglyceride biosynthesis	0.7257918620252973	1.0252210653364664	FALSE
Triglyceride catabolism	0.7403590425531915	0.9648713966421884	FALSE
Triglyceride metabolism	0.6952715743038324	1.035970382967167	FALSE
Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	0.8500331785003318	-0.8771447217615994	FALSE
Truncations of AMER1 destabilize the destruction complex	0.8456883681375791	-0.8478016806397299	FALSE
Tryptophan catabolism	0.8701545474631656	0.7617175091211323	FALSE
Type I hemidesmosome assembly	0.7958154322048462	-0.9004902772643275	FALSE
U12 Dependent Splicing	3.834702241158024e-5	-2.144769290146396	FALSE
UCH proteinases	0.030735643597084555	-1.60712875171565	TRUE
Ub-specific processing proteases	0.007499316517455033	-1.6434339985564486	FALSE
Ubiquinol biosynthesis	0.8522621658797724	0.840385785102441	FALSE
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	0.153149518044315	-1.4742139367312024	FALSE
Ubiquitin-dependent degradation of Cyclin D	0.1830328188414634	-1.4515401806720607	FALSE
Unblocking of NMDA receptors, glutamate binding and activation	0.8701545474631656	-0.8086891238447014	FALSE
Unfolded Protein Response (UPR)	0.8500331785003318	0.9120638732335604	FALSE
Unwinding of DNA	0.017406876269101326	-1.7588430768543584	FALSE
Uptake and actions of bacterial toxins	0.9077373737373737	0.7366453074255724	FALSE
Uptake and function of anthrax toxins	0.880814326921954	-0.822297159083963	FALSE
Uptake and function of diphtheria toxin	0.8729740847387906	0.7744449592919054	FALSE
Uptake of dietary cobalamins into enterocytes	0.10520053332721535	1.5501104172482623	FALSE
Urea cycle	0.7783799177710253	0.9244769703241529	FALSE
VEGF binds to VEGFR leading to receptor dimerization	0.9631989081891902	0.57609467711859	FALSE
VEGF ligand-receptor interactions	0.9631989081891902	0.57609467711859	FALSE
VEGFA-VEGFR2 Pathway	0.25175065294003407	-1.3604628011341091	FALSE
VEGFR2 mediated cell proliferation	0.6216893694079446	-1.0917177282532549	FALSE
VEGFR2 mediated vascular permeability	0.3877842292251493	-1.3087019947043552	FALSE
VLDL assembly	0.339351472684806	-1.2935698755314526	FALSE
VLDL clearance	0.8667296786389413	-0.8602735697213336	FALSE
VLDLR internalisation and degradation	0.7369711411421271	-0.9758850773403516	FALSE
Vasopressin regulates renal water homeostasis via Aquaporins	0.9006166091620263	-0.7844422519652023	FALSE
Vesicle-mediated transport	0.9897277611404367	0.844437179489088	FALSE
Vif-mediated degradation of APOBEC3G	0.26426713383235123	-1.3804565110682467	FALSE
Viral Infection Pathways	1.1424519315782645e-14	-2.0646473655721658	FALSE
Viral Messenger RNA Synthesis	9.231767077077285e-5	-2.099431423912059	FALSE
Viral mRNA Translation	7.996155156209366e-11	-2.4492583659240106	FALSE
Visual phototransduction	0.84424027206283	-0.9021377460466409	FALSE
Vitamin B2 (riboflavin) metabolism	0.6952715743038324	1.0490209538609867	FALSE
Vitamin B5 (pantothenate) metabolism	0.31186396337475475	-1.4288196464262015	FALSE
Vitamin C (ascorbate) metabolism	0.5047853148606372	1.293379570139732	FALSE
Vitamin D (calciferol) metabolism	0.4833114114870475	-1.253829432470534	FALSE
Voltage gated Potassium channels	0.9456715559390279	-0.6469923424840315	FALSE
Vpr-mediated nuclear import of PICs	0.0030514324894272945	-1.9175575448540052	FALSE
Vpu mediated degradation of CD4	0.21873394495412846	-1.4260728601643275	FALSE
VxPx cargo-targeting to cilium	0.7892280071813285	-0.9273764587206176	FALSE
WNT ligand biogenesis and trafficking	0.9456715559390279	-0.6917453741212051	FALSE
WNT mediated activation of DVL	0.4132733133973829	-1.3253968424106461	FALSE
WNT5:FZD7-mediated leishmania damping	0.8072557105129037	0.8972232528344158	FALSE
WNT5A-dependent internalization of FZD2, FZD5 and ROR2	0.5962432269717037	-1.152080737033149	FALSE
WNT5A-dependent internalization of FZD4	0.47133412554700466	-1.2331366162306805	FALSE
Wax and plasmalogen biosynthesis	0.35641995425530326	1.3739356379107674	FALSE
XBP1(S) activates chaperone genes	0.9409439180777864	-0.7854698916042745	FALSE
Xenobiotics	0.6142402610805401	1.1791802982675483	FALSE
YAP1- and WWTR1 (TAZ)-stimulated gene expression	0.32698422131756455	-1.396524772039937	FALSE
ZBP1(DAI) mediated induction of type I IFNs	0.8072557105129037	0.9064148956688296	FALSE
Zinc transporters	0.6720567120723026	-1.0659488416159075	FALSE
activated TAK1 mediates p38 MAPK activation	0.9282435274534322	0.7094375142179992	FALSE
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	0.3943096714086071	-1.3154801693713745	FALSE
alpha-linolenic acid (ALA) metabolism	0.3943096714086071	-1.3154801693713745	FALSE
cGMP effects	0.3146946077178635	1.2843436493771934	FALSE
cell division	0.14002260408461248	-1.5404891592976195	TRUE
eNOS activation	0.978699541429618	0.5815900418019639	FALSE
mRNA 3'-end processing	0.375144518951993	-1.2627945185211018	FALSE
mRNA Capping	0.43747848240721615	-1.2585407782460345	FALSE
mRNA Editing	0.29063852813852814	1.2932627024978685	FALSE
mRNA Editing: C to U Conversion	0.29063852813852814	1.2932627024978685	FALSE
mRNA Splicing	6.762569254064936e-8	-2.0030874976651267	TRUE
mRNA decay by 3' to 5' exoribonuclease	0.6630090377458798	-1.0590944507115514	FALSE
mRNA decay by 5' to 3' exoribonuclease	0.24874647678386	-1.5074680406056942	FALSE
mTORC1-mediated signalling	0.8729740847387906	-0.8047162577719569	FALSE
mitochondrial fatty acid beta-oxidation of saturated fatty acids	0.7829846528677832	0.9199927224959649	FALSE
mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	0.2784574006593788	1.4527391872825275	FALSE
p130Cas linkage to MAPK signaling for integrins	0.9897277611404367	-0.5383194656398445	FALSE
p38MAPK events	0.8936466423364924	0.7843528600696654	FALSE
p53-Dependent G1 DNA Damage Response	0.23444391069143128	-1.350324933025213	FALSE
p53-Dependent G1/S DNA damage checkpoint	0.23444391069143128	-1.350324933025213	FALSE
p53-Independent DNA Damage Response	0.153149518044315	-1.4742139367312024	FALSE
p53-Independent G1/S DNA damage checkpoint	0.153149518044315	-1.4742139367312024	FALSE
p75 NTR receptor-mediated signalling	0.2401365924172354	1.3073145777525224	FALSE
p75NTR negatively regulates cell cycle via SC1	0.7127580132039808	-1.0489929982868882	FALSE
p75NTR recruits signalling complexes	0.6720567120723026	1.0490105348579155	FALSE
p75NTR regulates axonogenesis	0.32698422131756455	1.3910922818787173	FALSE
p75NTR signals via NF-kB	0.4227960634190848	1.2869934799126266	FALSE
pre-mRNA splicing	5.16995567447573e-8	-2.0060156310458592	TRUE
rRNA modification in the nucleus and cytosol	2.186620378324433e-5	-2.1364414691602285	FALSE
rRNA processing	1.3913302344350846e-16	-2.486913636769073	TRUE
rRNA processing in the nucleus and cytosol	5.2017727323811955e-17	-2.5036365790167174	TRUE
snRNP Assembly	0.0017187564843819019	-1.9644622897521276	TRUE
tRNA Aminoacylation	0.9681187338557856	-0.6732765527256026	FALSE
tRNA modification in the nucleus and cytosol	0.597943794379438	-1.1223728141849527	FALSE
tRNA processing	1.972233106125694e-4	-1.97872584793636	FALSE
tRNA processing in the nucleus	2.0676795570115798e-4	-2.064406919097583	FALSE
trans-Golgi Network Vesicle Budding	0.613097643097643	1.08550237196052	FALSE
